53246,Russia,Myanmar,MiG-29,fighter aircraft,Aircraft,2009,No,10,Yes,2011,No,New,20.65,20.65,206.5,No;
53246,Russia,Myanmar,MiG-29,fighter aircraft,Aircraft,2009,No,1,Yes,2012,No,New,20.65,20.65,20.65,No;
53246,Russia,Myanmar,MiG-29,fighter aircraft,Aircraft,2009,No,2,Yes,2013,No,New,20.65,20.65,41.3,No;
53246,Russia,Myanmar,MiG-29,fighter aircraft,Aircraft,2009,No,1,Yes,2014,Yes,New,20.65,20.65,20.65,No;
60230,Russia,Algeria,Ataka,anti-tank missile,Missiles,2013,No,200,Yes,2016,No,New,0.04,0.04,8,No;
60230,Russia,Algeria,Ataka,anti-tank missile,Missiles,2013,No,400,Yes,2017,Yes,New,0.04,0.04,16,No;
60230,Russia,Algeria,Ataka,anti-tank missile,Missiles,2013,No,400,Yes,2018,Yes,New,0.04,0.04,16,No;
60232,Russia,Nicaragua,BMP-1,infantry fighting vehicle,Armoured vehicles,2013,Yes,20,Yes,2014,Yes,Second hand,0.9,0.36,7.2,No;
60232,Russia,Nicaragua,BMP-1,infantry fighting vehicle,Armoured vehicles,2013,Yes,23,Yes,2015,Yes,Second hand,0.9,0.36,8.28,No;
50906,Russia,Sudan,Mi-24P,combat helicopter,Aircraft,2009,No,12,No,2011,No,Second hand but modernized,9,5.94,71.28,No;
60260,Russia,Cameroon,Mi-17,transport helicopter,Aircraft,2014,Yes,2,Yes,2014,No,New,7.25,7.25,14.5,No;
59489,Russia,China,Il-76,heavy transport aircraft,Aircraft,2015,Yes,5,Yes,2015,No,Second hand but modernized,85,56.1,280.5,No;
59489,Russia,China,Il-76,heavy transport aircraft,Aircraft,2015,Yes,2,Yes,2016,Yes,Second hand but modernized,85,56.1,112.2,No;
62528,Russia,Belarus,vehicle engine 201-300,vehicle engine,Engines,2016,No,7,Yes,2018,No,New,0.03,0.03,0.21,No;
62528,Russia,Belarus,vehicle engine 201-300,vehicle engine,Engines,2016,No,32,Yes,2019,Yes,New,0.03,0.03,0.96,No;
61026,Russia,Algeria,Buk-M2,SAM system,Air-defence systems,2013,Yes,1,Yes,2017,Yes,New,60,60,60,No;
63506,Russia,Laos,9M37,SAM,Missiles,2018,Yes,75,Yes,2018,Yes,New,0.06,0.06,4.5,No;
56113,Russia,Armenia,9M723 Iskander,surface-to-surface missile,Missiles,2013,Yes,25,Yes,2016,No,New,3,3,75,No;
62550,Russia,Laos,Strela-10 SAMS,mobile SAM system,Air-defence systems,2018,Yes,3,Yes,2018,Yes,Second hand,1.25,0.5,1.5,No;
25015,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,1996,Yes,20,Yes,2001,Yes,New,1,1,20,No;
40238,Russia,Iran,48N6,SAM,Missiles,2015,No,150,No,2016,No,New,1.1,1.1,165,No;
62450,Russia,Laos,BRDM-2,armoured reconnaissance vehicle,Armoured vehicles,2018,No,10,Yes,2018,No,Second hand but modernized,0.15,0.1,0.99,No;
62450,Russia,Laos,BRDM-2,armoured reconnaissance vehicle,Armoured vehicles,2018,No,10,Yes,2019,Yes,Second hand but modernized,0.15,0.1,0.99,No;
60454,Russia,Armenia,Iskander TEL,surface-to-surface missile launcher,Artillery,2013,Yes,4,Yes,2016,No,New,1,1,4,No;
60413,Russia,Iraq,Su-25,ground-attack aircraft,Aircraft,2015,Yes,1,Yes,2015,No,Second hand,11.5,4.6,4.6,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,10,Yes,2012,No,New,3,3,30,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,10,Yes,2013,No,New,3,3,30,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,10,Yes,2014,No,New,3,3,30,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,20,Yes,2015,No,New,3,3,60,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,32,Yes,2016,No,New,3,3,96,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,50,Yes,2017,No,New,3,3,150,No;
50774,Russia,China,D-30 (12000),turbofan,Engines,2011,No,52,Yes,2018,No,New,3,3,156,No;
53776,Russia,Ethiopia,Mi-17,transport helicopter,Aircraft,2009,Yes,8,No,2010,No,New,7.25,7.25,58,No;
53718,Russia,Belarus,Yak-130 -,trainer/combat aircraft,Aircraft,2012,No,4,Yes,2015,No,New,8.1,8.1,32.4,No;
60467,Russia,Belarus,9M338,SAM,Missiles,2013,No,100,Yes,2017,No,New,0.25,0.25,25,No;
60233,Russia,Nicaragua,BTR-70,armoured personnel carrier,Armoured vehicles,2013,Yes,20,Yes,2014,Yes,New,0.27,0.27,5.4,No;
60233,Russia,Nicaragua,BTR-70,armoured personnel carrier,Armoured vehicles,2013,Yes,23,Yes,2015,Yes,New,0.27,0.27,6.21,No;
59573,Russia,Mongolia,BTR-70,armoured personnel carrier,Armoured vehicles,2014,Yes,10,Yes,2015,No,New,0.27,0.27,2.7,No;
60482,Russia,Tajikistan,BTR-70,armoured personnel carrier,Armoured vehicles,2015,No,26,Yes,2016,No,New,0.27,0.27,7.02,No;
60483,Russia,Kyrgyzstan,D-30 122mm,towed gun,Artillery,2014,Yes,10,Yes,2015,No,Second hand,0.35,0.14,1.4,No;
21405,Russia,Malaysia,MiG-29S,FGA aircraft,Aircraft,1994,No,18,No,1995,No,New,28.5,28.5,513,No;
61898,Russia,Kazakhstan,Buk-M2,SAM system,Air-defence systems,2018,No,1,No,2021,No,New,60,60,60,No;
60153,Russia,Bangladesh,BTR-80,armoured personnel carrier,Armoured vehicles,2014,No,170,No,2016,No,New,0.35,0.35,59.5,No;
60153,Russia,Bangladesh,BTR-80,armoured personnel carrier,Armoured vehicles,2014,No,170,No,2017,No,New,0.35,0.35,59.5,No;
55024,Russia,Bangladesh,Yak-130 -,trainer/combat aircraft,Aircraft,2013,No,6,Yes,2015,No,New,8.1,8.1,48.6,No;
55024,Russia,Bangladesh,Yak-130 -,trainer/combat aircraft,Aircraft,2013,No,10,Yes,2016,No,New,8.1,8.1,81,No;
56274,Russia,Sudan,Mi-24P,combat helicopter,Aircraft,2013,No,4,Yes,2015,Yes,Second hand but modernized,9,5.94,23.76,No;
56274,Russia,Sudan,Mi-24P,combat helicopter,Aircraft,2013,No,4,Yes,2016,No,Second hand but modernized,9,5.94,23.76,No;
56274,Russia,Sudan,Mi-24P,combat helicopter,Aircraft,2013,No,4,Yes,2017,Yes,Second hand but modernized,9,5.94,23.76,No;
64708,Russia,Laos,An-26,transport aircraft,Aircraft,2020,Yes,1,No,2021,No,Second hand,8.5,3.4,3.4,No;
52627,Russia,Myanmar,Mi-2,light helicopter,Aircraft,2010,Yes,8,Yes,2010,Yes,New,1.1,1.1,8.8,No;
52627,Russia,Myanmar,Mi-2,light helicopter,Aircraft,2010,Yes,4,Yes,2011,Yes,New,1.1,1.1,4.4,No;
60548,Russia,India,RBU-6000,anti-submarine rocket launcher,Naval weapons,2003,Yes,2,No,2014,No,New,3.5,3.5,7,Yes;
60548,Russia,India,RBU-6000,anti-submarine rocket launcher,Naval weapons,2003,Yes,2,No,2015,No,New,3.5,3.5,7,Yes;
60548,Russia,India,RBU-6000,anti-submarine rocket launcher,Naval weapons,2003,Yes,2,No,2017,No,New,3.5,3.5,7,Yes;
60548,Russia,India,RBU-6000,anti-submarine rocket launcher,Naval weapons,2003,Yes,2,No,2020,No,New,3.5,3.5,7,Yes;
23298,Russia,South Korea,T-80U,tank,Armoured vehicles,1995,No,6,No,1996,No,New,4,4,24,No;
23298,Russia,South Korea,T-80U,tank,Armoured vehicles,1995,No,27,No,1997,No,New,4,4,108,No;
33320,Russia,South Korea,T-80U,tank,Armoured vehicles,2002,No,2,No,2005,No,New,4,4,8,No;
33320,Russia,South Korea,T-80U,tank,Armoured vehicles,2002,No,8,Yes,2006,No,New,4,4,32,No;
32036,Russia,China,Zhuk,combat aircraft radar,Sensors,2001,No,20,Yes,2001,Yes,New,2,2,40,No;
32036,Russia,China,Zhuk,combat aircraft radar,Sensors,2001,No,20,Yes,2002,Yes,New,2,2,40,No;
32036,Russia,China,Zhuk,combat aircraft radar,Sensors,2001,No,20,Yes,2003,Yes,New,2,2,40,No;
32036,Russia,China,Zhuk,combat aircraft radar,Sensors,2001,No,20,Yes,2004,Yes,New,2,2,40,No;
32036,Russia,China,Zhuk,combat aircraft radar,Sensors,2001,No,20,Yes,2005,Yes,New,2,2,40,No;
54413,Russia,China,Il-76,heavy transport aircraft,Aircraft,2011,No,2,Yes,2013,No,Second hand,85,34,68,No;
54413,Russia,China,Il-76,heavy transport aircraft,Aircraft,2011,No,2,Yes,2014,Yes,Second hand,85,34,68,No;
54413,Russia,China,Il-76,heavy transport aircraft,Aircraft,2011,No,1,Yes,2015,Yes,Second hand,85,34,34,No;
55966,Russia,Brazil,Igla-S,portable SAM,Missiles,2014,Yes,70,Yes,2015,Yes,New,0.08,0.08,5.6,No;
55966,Russia,Brazil,Igla-S,portable SAM,Missiles,2014,Yes,60,Yes,2016,Yes,New,0.08,0.08,4.8,No;
64013,Russia,Central African Republic,BRDM-2,armoured reconnaissance vehicle,Armoured vehicles,2020,Yes,20,No,2020,No,Second hand,0.15,0.06,1.2,No;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2001,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2002,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2003,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2004,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2005,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2006,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2007,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2008,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2009,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2010,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2011,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2012,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2013,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2014,Yes,New,0.02,0.02,2,Yes;
29951,Russia,China,9M119 ,anti-tank missile,Missiles,1998,Yes,100,Yes,2015,Yes,New,0.02,0.02,2,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,25,Yes,2001,Yes,New,0.9,0.9,22.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,25,Yes,2002,Yes,New,0.9,0.9,22.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,50,Yes,2003,Yes,New,0.9,0.9,45,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2004,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2005,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2006,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2007,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2008,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2009,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2010,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2011,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2012,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2013,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,75,Yes,2014,Yes,New,0.9,0.9,67.5,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,50,Yes,2015,Yes,New,0.9,0.9,45,Yes;
27666,Russia,China,Kh-31A1,anti-ship/anti-radar missile,Missiles,1997,Yes,25,Yes,2016,Yes,New,0.9,0.9,22.5,Yes;
60578,Russia,Turkmenistan,V-601,SAM,Missiles,2008,Yes,50,Yes,2015,Yes,New,0.12,0.12,6,No;
60578,Russia,Turkmenistan,V-601,SAM,Missiles,2008,Yes,50,Yes,2016,Yes,New,0.12,0.12,6,No;
50898,Russia,Turkmenistan,S-125 Pechora-2M,SAM system,Air-defence systems,2008,Yes,1,Yes,2015,Yes,New,30,30,30,No;
50898,Russia,Turkmenistan,S-125 Pechora-2M,SAM system,Air-defence systems,2008,Yes,1,Yes,2016,Yes,New,30,30,30,No;
56582,Russia,Angola,Su-30K,FGA aircraft,Aircraft,2013,No,2,No,2017,No,Second hand but modernized,47.5,31.35,62.7,No;
56582,Russia,Angola,Su-30K,FGA aircraft,Aircraft,2013,No,6,No,2018,No,Second hand but modernized,47.5,31.35,188.1,No;
56582,Russia,Angola,Su-30K,FGA aircraft,Aircraft,2013,No,4,No,2019,No,Second hand but modernized,47.5,31.35,125.4,No;
60588,Russia,Turkmenistan,Mi-17,transport helicopter,Aircraft,2014,Yes,2,No,2015,No,New,7.25,7.25,14.5,No;
65134,Russia,Belarus,BTR-80,armoured personnel carrier,Armoured vehicles,2020,Yes,6,Yes,2021,No,New,0.35,0.35,2.1,No;
65134,Russia,Belarus,BTR-80,armoured personnel carrier,Armoured vehicles,2020,Yes,3,Yes,2023,No,New,0.35,0.35,1.05,No;
58356,Russia,Viet Nam,T-90S,tank,Armoured vehicles,2017,No,32,Yes,2018,No,New,4,4,128,No;
58356,Russia,Viet Nam,T-90S,tank,Armoured vehicles,2017,No,32,Yes,2019,Yes,New,4,4,128,No;
60160,Russia,Kazakhstan,Mi-35M,combat helicopter,Aircraft,2017,No,4,Yes,2018,Yes,New,11.5,11.5,46,No;
52940,Russia,Venezuela,BM-21 122mm,multiple rocket launcher,Artillery,2009,Yes,24,Yes,2011,No,Second hand,0.6,0.24,5.76,No;
62691,Russia,Bahrain,Igla-S,portable SAM,Missiles,2017,Yes,264,No,2018,No,New,0.08,0.08,21.12,No;
62692,Russia,Kyrgyzstan,BRDM-2,armoured reconnaissance vehicle,Armoured vehicles,2018,No,9,No,2018,No,Second hand but modernized,0.15,0.1,0.89,No;
62380,Russia,Algeria,TEST-71,anti-ship/anti-submarine torpedo,Missiles,2014,Yes,40,Yes,2018,Yes,New,1,1,40,No;
62693,Russia,Kyrgyzstan,Mi-17,transport helicopter,Aircraft,2018,Yes,4,No,2019,No,Second hand,7.25,2.9,11.6,No;
57167,Russia,Algeria,Project-636E,submarine,Ships,2014,No,2,No,2018,No,New,260,260,520,No;
40163,Russia,Belarus,S-400 Triumf,SAM system,Air-defence systems,2021,Yes,1,Yes,2022,No,New,65,65,65,No;
40163,Russia,Belarus,S-400 Triumf,SAM system,Air-defence systems,2021,Yes,1,No,2023,No,New,65,65,65,No;
57408,Russia,Pakistan,Mi-35M,combat helicopter,Aircraft,2015,No,4,No,2018,No,New,11.5,11.5,46,No;
23029,Russia,Peru,Mi-2,light helicopter,Aircraft,2001,Yes,13,Yes,2001,No,Second hand,1.1,0.44,5.72,No;
28496,Russia,Ethiopia,Su-27S,FGA aircraft,Aircraft,1998,No,8,No,1998,No,Second hand,42.5,17,136,No;
28496,Russia,Ethiopia,Su-27S,FGA aircraft,Aircraft,1998,No,1,No,1999,No,Second hand,42.5,17,17,No;
19537,Russia,Ethiopia,Su-27S,FGA aircraft,Aircraft,2002,Yes,3,Yes,2003,Yes,New,42.5,42.5,127.5,No;
19537,Russia,Ethiopia,Su-27S,FGA aircraft,Aircraft,2002,Yes,5,Yes,2004,Yes,New,42.5,42.5,212.5,No;
65640,Russia,Uganda,Mi-28N,combat helicopter,Aircraft,2020,Yes,3,Yes,2022,No,New,15.5,15.5,46.5,No;
65640,Russia,Uganda,Mi-28N,combat helicopter,Aircraft,2020,Yes,1,Yes,2023,,New,15.5,15.5,15.5,No;
56584,Russia,Angola,Mi-17,transport helicopter,Aircraft,2013,No,4,No,2015,No,New,7.25,7.25,29,No;
56584,Russia,Angola,Mi-17,transport helicopter,Aircraft,2013,No,4,No,2016,No,New,7.25,7.25,29,No;
60671,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2016,No,50,Yes,2017,Yes,New,0.03,0.03,1.5,No;
60671,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2016,No,50,Yes,2018,Yes,New,0.03,0.03,1.5,No;
60671,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2016,No,72,Yes,2019,No,New,0.03,0.03,2.16,No;
60671,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2016,No,70,Yes,2020,No,New,0.03,0.03,2.1,No;
60671,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2016,No,8,Yes,2021,Yes,New,0.03,0.03,0.24,No;
60691,Russia,Algeria,9M317,SAM,Missiles,2013,Yes,100,Yes,2017,Yes,New,0.25,0.25,25,No;
61390,Russia,Uzbekistan,Taifun-K-53949 -,armoured personnel carrier,Armoured vehicles,2019,No,10,Yes,2019,No,New,0.26,0.26,2.6,No;
61390,Russia,Uzbekistan,Taifun-K-53949 -,armoured personnel carrier,Armoured vehicles,2019,No,10,Yes,2021,No,New,0.26,0.26,2.6,No;
59633,Russia,Turkiye,S-400 Triumf,SAM system,Air-defence systems,2017,No,2,Yes,2019,No,New,65,65,130,Yes;
21047,Russia,India,MiG-29,fighter aircraft,Aircraft,1994,No,10,No,1995,No,New,20.65,20.65,206.5,No;
53278,Russia,Belarus,S-300PMU1,SAM system,Air-defence systems,2014,Yes,3,Yes,2015,No,Second hand,47,18.8,56.4,No;
53278,Russia,Belarus,S-300PMU1,SAM system,Air-defence systems,2014,Yes,1,Yes,2016,No,Second hand,47,18.8,18.8,No;
60537,Russia,Bangladesh,Mi-17,transport helicopter,Aircraft,2015,No,1,Yes,2016,No,New,7.25,7.25,7.25,No;
60537,Russia,Bangladesh,Mi-17,transport helicopter,Aircraft,2015,No,5,Yes,2017,Yes,New,7.25,7.25,36.25,No;
62821,Russia,India,Kokon,anti-tank missile,Missiles,2019,No,500,Yes,2019,Yes,New,0.02,0.02,10,No;
64903,Russia,Turkmenistan,BPPU-30,infantry fighting vehicle turret,Other,2021,Yes,2,Yes,2021,No,New,0.6,0.6,1.2,No;
60838,Russia,Iran,64N6,air-search radar,Sensors,2015,No,2,No,2016,No,New,12,12,24,No;
39840,Russia,Algeria,Mi-28N,combat helicopter,Aircraft,2013,No,10,Yes,2016,No,New,15.5,15.5,155,No;
39840,Russia,Algeria,Mi-28N,combat helicopter,Aircraft,2013,No,20,Yes,2017,No,New,15.5,15.5,310,No;
39840,Russia,Algeria,Mi-28N,combat helicopter,Aircraft,2013,No,12,Yes,2018,No,New,15.5,15.5,186,No;
63625,Russia,Tajikistan,Tigr AV,armoured personnel carrier,Armoured vehicles,2018,Yes,5,Yes,2018,Yes,New,0.15,0.15,0.75,No;
63625,Russia,Tajikistan,Tigr AV,armoured personnel carrier,Armoured vehicles,2018,Yes,5,Yes,2019,Yes,New,0.15,0.15,0.75,No;
61766,Russia,Serbia,Mi-35M,combat helicopter,Aircraft,2018,Yes,4,No,2019,No,New,11.5,11.5,46,No;
60197,Russia,Syria,T-90S,tank,Armoured vehicles,2015,Yes,10,Yes,2015,No,Second hand,4,1.6,16,No;
51063,Russia,Syria,Yakhont,anti-ship missile,Missiles,2007,No,36,Yes,2010,No,New,1.3,1.3,46.8,No;
51063,Russia,Syria,Yakhont,anti-ship missile,Missiles,2007,No,36,Yes,2011,No,New,1.3,1.3,46.8,No;
62895,Russia,Iran,67N6E Gamma,air-search radar,Sensors,2005,Yes,1,Yes,2009,Yes,New,13,13,13,No;
62891,Russia,Sudan,vehicle engine 201-300,vehicle engine,Engines,2017,No,6,No,2018,No,New,0.03,0.03,0.18,No;
63106,Russia,Tajikistan,BRDM-2,armoured reconnaissance vehicle,Armoured vehicles,2019,Yes,9,Yes,2019,No,Second hand but modernized,0.15,0.1,0.89,No;
31047,Russia,China,3M-54E Club,anti-ship/land-attack missile,Missiles,2002,No,30,Yes,2005,Yes,New,1.4,1.4,42,No;
31047,Russia,China,3M-54E Club,anti-ship/land-attack missile,Missiles,2002,No,30,Yes,2006,Yes,New,1.4,1.4,42,No;
31047,Russia,China,3M-54E Club,anti-ship/land-attack missile,Missiles,2002,No,30,Yes,2007,Yes,New,1.4,1.4,42,No;
31047,Russia,China,3M-54E Club,anti-ship/land-attack missile,Missiles,2002,No,30,Yes,2008,Yes,New,1.4,1.4,42,No;
31047,Russia,China,3M-54E Club,anti-ship/land-attack missile,Missiles,2002,No,30,Yes,2009,Yes,New,1.4,1.4,42,No;
67354,Russia,Serbia,R-27R/T,long-range air-to-air missile,Missiles,2019,Yes,25,Yes,2020,Yes,New,0.19,0.19,4.75,No;
67354,Russia,Serbia,R-27R/T,long-range air-to-air missile,Missiles,2019,Yes,25,Yes,2021,Yes,New,0.19,0.19,4.75,No;
53704,Russia,Viet Nam,3M-54E Club,anti-ship/land-attack missile,Missiles,2009,Yes,7,Yes,2013,No,New,1.4,1.4,9.8,No;
53704,Russia,Viet Nam,3M-54E Club,anti-ship/land-attack missile,Missiles,2009,Yes,7,Yes,2014,Yes,New,1.4,1.4,9.8,No;
53704,Russia,Viet Nam,3M-54E Club,anti-ship/land-attack missile,Missiles,2009,Yes,7,Yes,2015,Yes,New,1.4,1.4,9.8,No;
53704,Russia,Viet Nam,3M-54E Club,anti-ship/land-attack missile,Missiles,2009,Yes,4,Yes,2016,Yes,New,1.4,1.4,5.6,No;
51578,Russia,UAE,Fagot,anti-tank missile,Missiles,2007,No,100,Yes,2008,Yes,New,0.01,0.01,1,No;
51578,Russia,UAE,Fagot,anti-tank missile,Missiles,2007,No,100,Yes,2009,Yes,New,0.01,0.01,1,No;
63636,Russia,Viet Nam,3M-14E Klub,surface-to-surface missile,Missiles,2009,Yes,6,Yes,2013,No,New,1.4,1.4,8.4,No;
63636,Russia,Viet Nam,3M-14E Klub,surface-to-surface missile,Missiles,2009,Yes,8,Yes,2014,Yes,New,1.4,1.4,11.2,No;
63636,Russia,Viet Nam,3M-14E Klub,surface-to-surface missile,Missiles,2009,Yes,7,Yes,2015,Yes,New,1.4,1.4,9.8,No;
63636,Russia,Viet Nam,3M-14E Klub,surface-to-surface missile,Missiles,2009,Yes,4,Yes,2016,Yes,New,1.4,1.4,5.6,No;
32308,Russia,Slovenia,Project-10412,patrol boat,Ships,2008,No,1,No,2010,No,New,24,24,24,No;
59854,Russia,Angola,Mi-24P,combat helicopter,Aircraft,2015,Yes,12,No,2016,No,Second hand but modernized,9,5.94,71.28,No;
30875,Russia,China,Project-636E,submarine,Ships,2002,No,1,Yes,2004,No,New,260,260,260,No;
30875,Russia,China,Project-636E,submarine,Ships,2002,No,5,Yes,2005,No,New,260,260,1300,No;
30875,Russia,China,Project-636E,submarine,Ships,2002,No,2,Yes,2006,No,New,260,260,520,No;
33672,Russia,Malaysia,Kh-31A1,anti-ship/anti-radar missile,Missiles,2003,Yes,50,Yes,2007,Yes,New,0.9,0.9,45,No;
33672,Russia,Malaysia,Kh-31A1,anti-ship/anti-radar missile,Missiles,2003,Yes,50,Yes,2008,Yes,New,0.9,0.9,45,No;
33672,Russia,Malaysia,Kh-31A1,anti-ship/anti-radar missile,Missiles,2003,Yes,50,Yes,2009,Yes,New,0.9,0.9,45,No;
60988,Russia,Armenia,Verba,portable SAM,Missiles,2016,No,100,Yes,2016,No,New,0.09,0.09,9,No;
60988,Russia,Armenia,Verba,portable SAM,Missiles,2016,No,100,Yes,2017,Yes,New,0.09,0.09,9,No;
59624,Russia,Cameroon,Mi-24V,combat helicopter,Aircraft,2015,No,2,Yes,2016,No,Second hand but modernized,8.5,5.61,11.22,No;
57954,Russia,Egypt,S-300VM,SAM system,Air-defence systems,2015,Yes,1,Yes,2016,Yes,New,60,60,60,No;
57954,Russia,Egypt,S-300VM,SAM system,Air-defence systems,2015,Yes,2,Yes,2017,No,New,60,60,120,No;
60991,Russia,Egypt,59N6 Protivnik-GE,air-search radar,Sensors,2015,Yes,1,Yes,2016,Yes,New,13,13,13,No;
61009,Russia,Armenia,Smerch,multiple rocket launcher,Artillery,2015,No,2,No,2016,No,New,1.2,1.2,2.4,No;
61009,Russia,Armenia,Smerch,multiple rocket launcher,Artillery,2015,No,4,Yes,2017,No,New,1.2,1.2,4.8,No;
52983,Russia,Armenia,S-300PS,SAM system,Air-defence systems,2007,Yes,1,Yes,2009,Yes,Second hand,42.5,17,17,No;
52983,Russia,Armenia,S-300PS,SAM system,Air-defence systems,2007,Yes,1,Yes,2010,Yes,Second hand,42.5,17,17,No;
61891,Russia,Armenia,Tor-M1,mobile SAM system,Air-defence systems,2018,Yes,2,Yes,2019,No,New,12.5,12.5,25,No;
55825,Russia,Bangladesh,Mi-17,transport helicopter,Aircraft,2015,No,4,No,2015,No,New,7.25,7.25,29,No;
55825,Russia,Bangladesh,Mi-17,transport helicopter,Aircraft,2015,No,1,No,2016,No,New,7.25,7.25,7.25,No;
24747,Russia,Armenia,9P117 Uragan,surface-to-surface missile launcher,Artillery,1995,Yes,8,No,1996,No,Second hand,1,0.4,3.2,No;
36148,Russia,Viet Nam,Gepard-3 -,frigate,Ships,2012,No,1,No,2017,No,New,175,175,175,No;
36148,Russia,Viet Nam,Gepard-3 -,frigate,Ships,2012,No,1,No,2018,No,New,175,175,175,No;
53270,Russia,Kenya,Mi-17,transport helicopter,Aircraft,2010,No,3,No,2011,No,New,7.25,7.25,21.75,No;
61075,Russia,Viet Nam,R-27R/T,long-range air-to-air missile,Missiles,2013,Yes,30,Yes,2014,Yes,New,0.19,0.19,5.7,No;
61075,Russia,Viet Nam,R-27R/T,long-range air-to-air missile,Missiles,2013,Yes,35,Yes,2015,Yes,New,0.19,0.19,6.65,No;
61075,Russia,Viet Nam,R-27R/T,long-range air-to-air missile,Missiles,2013,Yes,35,Yes,2016,Yes,New,0.19,0.19,6.65,No;
50788,Russia,Afghanistan,Mi-17,transport helicopter,Aircraft,2009,No,4,No,2009,No,New,7.25,7.25,29,No;
61066,Russia,Azerbaijan,Khrizantema MI,anti-tank missile,Missiles,2017,Yes,600,Yes,2017,No,New,0.07,0.07,42,No;
